Estado,Año,Mes,Tasa de desempleo
Nevada,2016,Abril,6.0
Nevada,2016,Marzo,6.1
Nevada,2016,Febrero,6.2
Nevada,2016,Enero,6.2
Nevada,2017,Diciembre,4.9
Nevada,2017,Noviembre,4.8
Nevada,2017,Octubre,4.8
Nevada,2017,Septiembre,4.8
Nevada,2017,Agosto,4.8
Nevada,2017,Julio,4.8
Nevada,2017,Junio,4.9
Nevada,2017,Mayo,5.0
Nevada,2017,Abril,5.1
Nevada,2017,Marzo,5.2
Nevada,2017,Febrero,5.3
Nevada,2017,Enero,5.4
Nevada,2018,Diciembre,4.5
Nevada,2018,Noviembre,4.3
Nevada,2018,Octubre,4.2
Nevada,2018,Septiembre,4.1
Nevada,2018,Agosto,4.0
Nevada,2018,Julio,4.0
Nevada,2018,Junio,4.2
Nevada,2018,Mayo,4.3
Nevada,2018,Abril,4.5
Nevada,2018,Marzo,4.7
Nevada,2018,Febrero,4.8
Nevada,2018,Enero,4.9
Nevada,2019,Diciembre,3.8
Nevada,2019,Noviembre,3.9
Nevada,2019,Octubre,3.9
Nevada,2019,Septiembre,3.8
Nevada,2019,Agosto,3.7
Nevada,2019,Julio,3.7
Nevada,2019,Junio,3.7
Nevada,2019,Mayo,3.9
Nevada,2019,Abril,4.2
Nevada,2019,Marzo,4.4
Nevada,2019,Febrero,4.5
Nevada,2019,Enero,4.5
Nueva-york,2010,Diciembre,8.5
Nueva-york,2010,Noviembre,8.5
Nueva-york,2010,Octubre,8.6
Nueva-york,2010,Septiembre,8.6
Nueva-york,2010,Agosto,8.6
Nueva-york,2010,Julio,8.6
Nueva-york,2010,Junio,8.7
Nueva-york,2010,Mayo,8.8
Nueva-york,2010,Abril,8.8
Nueva-york,2010,Marzo,8.9
Nueva-york,2010,Febrero,9.0
Nueva-york,2010,Enero,9.0
Nueva-york,2011,Diciembre,8.6
Nueva-york,2011,Noviembre,8.5
Nueva-york,2011,Octubre,8.5
Nueva-york,2011,Septiembre,8.4
Nueva-york,2011,Agosto,8.4
Nueva-york,2011,Julio,8.3
Nueva-york,2011,Junio,8.3
Nueva-york,2011,Mayo,8.2
Nueva-york,2011,Abril,8.2
Nueva-york,2011,Marzo,8.2
Nueva-york,2011,Febrero,8.3
Nueva-york,2011,Enero,8.4
Nueva-york,2012,Diciembre,8.4
Nueva-york,2012,Noviembre,8.4
Nueva-york,2012,Octubre,8.5
Nueva-york,2012,Septiembre,8.6
Nueva-york,2012,Agosto,8.6
Nueva-york,2012,Julio,8.7
Nueva-york,2012,Junio,8.8
Nueva-york,2012,Mayo,8.8
Nueva-york,2012,Abril,8.8
Nueva-york,2012,Marzo,8.7
Nueva-york,2012,Febrero,8.6
Nueva-york,2012,Enero,8.6
Nueva-york,2013,Diciembre,7.1
Nueva-york,2013,Noviembre,7.3
Nueva-york,2013,Octubre,7.5
Nueva-york,2013,Septiembre,7.6
Nueva-york,2013,Agosto,7.8
Nueva-york,2013,Julio,7.8
Nueva-york,2013,Junio,7.9
Nueva-york,2013,Mayo,7.9
Nueva-york,2013,Abril,8.0
Nueva-york,2013,Marzo,8.1
Nueva-york,2013,Febrero,8.2
Nueva-york,2013,Enero,8.3
Nueva-york,2014,Diciembre,5.8
Nueva-york,2014,Noviembre,5.8
Nueva-york,2014,Octubre,5.9
Nueva-york,2014,Septiembre,6.0
Nueva-york,2014,Agosto,6.1
Nueva-york,2014,Julio,6.2
Nueva-york,2014,Junio,6.3
Nueva-york,2014,Mayo,6.4
Nueva-york,2014,Abril,6.5
Nueva-york,2014,Marzo,6.7
Nueva-york,2014,Febrero,6.8
Nueva-york,2014,Enero,7.0
Nueva-york,2015,Diciembre,4.8
Nueva-york,2015,Noviembre,4.9
Nueva-york,2015,Octubre,4.9
Nueva-york,2015,Septiembre,4.9
Nueva-york,2015,Agosto,5.0
Nueva-york,2015,Julio,5.2
Nueva-york,2015,Junio,5.3
Nueva-york,2015,Mayo,5.4
Nueva-york,2015,Abril,5.5
Nueva-york,2015,Marzo,5.6
Nueva-york,2015,Febrero,5.6
Nueva-york,2015,Enero,5.7
Nueva-york,2016,Diciembre,4.8
Nueva-york,2016,Noviembre,4.9
Nueva-york,2016,Octubre,5.0
Nueva-york,2016,Septiembre,5.0
Nueva-york,2016,Agosto,5.0
Nueva-york,2016,Julio,4.9
Nueva-york,2016,Junio,4.9
Nueva-york,2016,Mayo,4.8
Nueva-york,2016,Abril,4.8
Nueva-york,2016,Marzo,4.8
Nueva-york,2016,Febrero,4.8
Nueva-york,2016,Enero,4.8
Nueva-york,2017,Diciembre,4.5
Nueva-york,2017,Noviembre,4.6
Nueva-york,2017,Octubre,4.7
Nueva-york,2017,Septiembre,4.7
Nueva-york,2017,Agosto,4.7
Nueva-york,2017,Julio,4.7
Nueva-york,2017,Junio,4.6
Nueva-york,2017,Mayo,4.6
Nueva-york,2017,Abril,4.6
Nueva-york,2017,Marzo,4.6
Nueva-york,2017,Febrero,4.6
Nueva-york,2017,Enero,4.7
Nueva-york,2018,Diciembre,4.0
Nueva-york,2018,Noviembre,4.0
Nueva-york,2018,Octubre,3.9
Nueva-york,2018,Septiembre,3.9
Nueva-york,2018,Agosto,3.9
Nueva-york,2018,Julio,4.0
Nueva-york,2018,Junio,4.0
Nueva-york,2018,Mayo,4.1
Nueva-york,2018,Abril,4.2
Nueva-york,2018,Marzo,4.3
Nueva-york,2018,Febrero,4.4
Nueva-york,2018,Enero,4.5
Nueva-york,2019,Diciembre,3.9
Nueva-york,2019,Noviembre,3.9
Nueva-york,2019,Octubre,3.9
Nueva-york,2019,Septiembre,3.9
Nueva-york,2019,Agosto,3.8
Nueva-york,2019,Julio,3.8
Nueva-york,2019,Junio,3.7
Nueva-york,2019,Mayo,3.7
Nueva-york,2019,Abril,3.7
Nueva-york,2019,Marzo,3.8
Nueva-york,2019,Febrero,3.9
Nueva-york,2019,Enero,3.9
Ohio,2010,Diciembre,9.5
Ohio,2010,Noviembre,9.7
Ohio,2010,Octubre,9.8
Ohio,2010,Septiembre,9.9
Ohio,2010,Agosto,9.9
Ohio,2010,Julio,10.0
Ohio,2010,Junio,10.2
Ohio,2010,Mayo,10.4
Ohio,2010,Abril,10.7
Ohio,2010,Marzo,10.9
Ohio,2010,Febrero,11.1
Ohio,2010,Enero,11.1
Ohio,2011,Diciembre,8.0
Ohio,2011,Noviembre,8.3
Ohio,2011,Octubre,8.5
Ohio,2011,Septiembre,8.7
Ohio,2011,Agosto,8.9
Ohio,2011,Julio,9.0
Ohio,2011,Junio,9.0
Ohio,2011,Mayo,9.0
Ohio,2011,Abril,9.0
Ohio,2011,Marzo,9.0
Ohio,2011,Febrero,9.1
Ohio,2011,Enero,9.3
Ohio,2012,Diciembre,7.4
Ohio,2012,Noviembre,7.3
Ohio,2012,Octubre,7.2
Ohio,2012,Septiembre,7.2
Ohio,2012,Agosto,7.2
Ohio,2012,Julio,7.3
Ohio,2012,Junio,7.3
Ohio,2012,Mayo,7.4
Ohio,2012,Abril,7.5
Ohio,2012,Marzo,7.6
Ohio,2012,Febrero,7.7
Ohio,2012,Enero,7.8
Ohio,2013,Diciembre,6.9
Ohio,2013,Noviembre,7.1
Ohio,2013,Octubre,7.3
Ohio,2013,Septiembre,7.5
Ohio,2013,Agosto,7.6
Ohio,2013,Julio,7.6
Ohio,2013,Junio,7.6
Ohio,2013,Mayo,7.6
Ohio,2013,Abril,7.6
Ohio,2013,Marzo,7.6
Ohio,2013,Febrero,7.6
Ohio,2013,Enero,7.5
Ohio,2014,Diciembre,5.2
Ohio,2014,Noviembre,5.3
Ohio,2014,Octubre,5.4
Ohio,2014,Septiembre,5.5
Ohio,2014,Agosto,5.6
Ohio,2014,Julio,5.7
Ohio,2014,Junio,5.8
Ohio,2014,Mayo,5.9
Ohio,2014,Abril,6.0
Ohio,2014,Marzo,6.2
Ohio,2014,Febrero,6.4
Ohio,2014,Enero,6.6
Ohio,2015,Diciembre,4.9
Ohio,2015,Noviembre,4.8
Ohio,2015,Octubre,4.8
Ohio,2015,Septiembre,4.7
Ohio,2015,Agosto,4.8
Ohio,2015,Julio,4.8
Ohio,2015,Junio,4.9
Ohio,2015,Mayo,5.0
Ohio,2015,Abril,5.1
Ohio,2015,Marzo,5.2
Ohio,2015,Febrero,5.2
Ohio,2015,Enero,5.2
Ohio,2016,Diciembre,5.3
Ohio,2016,Noviembre,5.3
Ohio,2016,Octubre,5.2
Ohio,2016,Septiembre,5.1
Ohio,2016,Agosto,5.0
Ohio,2016,Julio,5.0
Ohio,2016,Junio,5.0
Ohio,2016,Mayo,5.0
Ohio,2016,Abril,5.0
Ohio,2016,Marzo,5.0
Ohio,2016,Febrero,5.0
Ohio,2016,Enero,5.0
Ohio,2017,Diciembre,4.6
Ohio,2017,Noviembre,4.7
Ohio,2017,Octubre,4.8
Ohio,2017,Septiembre,4.9
Ohio,2017,Agosto,4.9
Ohio,2017,Julio,5.0
Ohio,2017,Junio,5.0
Ohio,2017,Mayo,5.0
Ohio,2017,Abril,5.1
Ohio,2017,Marzo,5.1
Ohio,2017,Febrero,5.2
Ohio,2017,Enero,5.3
Ohio,2018,Diciembre,4.5
Ohio,2018,Noviembre,4.5
Ohio,2018,Octubre,4.5
Ohio,2018,Septiembre,4.5
Ohio,2018,Agosto,4.4
Ohio,2018,Julio,4.5
Ohio,2018,Junio,4.5
Ohio,2018,Mayo,4.5
Ohio,2018,Abril,4.5
Ohio,2018,Marzo,4.5
Ohio,2018,Febrero,4.5
Ohio,2018,Enero,4.6
Ohio,2019,Diciembre,4.4
Ohio,2019,Noviembre,4.3
Ohio,2019,Octubre,4.3
Ohio,2019,Septiembre,4.3
Ohio,2019,Agosto,4.2
Ohio,2019,Julio,4.1
Ohio,2019,Junio,4.0
Ohio,2019,Mayo,3.9
Ohio,2019,Abril,4.0
Ohio,2019,Marzo,4.1
Ohio,2019,Febrero,4.2
Ohio,2019,Enero,4.4
Oklahoma,2010,Diciembre,6.1
Oklahoma,2010,Noviembre,6.2
Oklahoma,2010,Octubre,6.3
Oklahoma,2010,Septiembre,6.3
Oklahoma,2010,Agosto,6.3
Oklahoma,2010,Julio,6.4
Oklahoma,2010,Junio,6.4
Oklahoma,2010,Mayo,6.6
Oklahoma,2010,Abril,6.7
Oklahoma,2010,Marzo,6.8
Oklahoma,2010,Febrero,6.9
Oklahoma,2010,Enero,7.0
Oklahoma,2011,Diciembre,5.4
Oklahoma,2011,Noviembre,5.5
Oklahoma,2011,Octubre,5.5
Oklahoma,2011,Septiembre,5.6
Oklahoma,2011,Agosto,5.6
Oklahoma,2011,Julio,5.6
Oklahoma,2011,Junio,5.5
Oklahoma,2011,Mayo,5.5
Oklahoma,2011,Abril,5.6
Oklahoma,2011,Marzo,5.6
Oklahoma,2011,Febrero,5.8
Oklahoma,2011,Enero,5.9
Oklahoma,2012,Diciembre,5.1
Oklahoma,2012,Noviembre,5.1
Oklahoma,2012,Octubre,5.1
Oklahoma,2012,Septiembre,5.1
Oklahoma,2012,Agosto,5.1
Oklahoma,2012,Julio,5.1
Oklahoma,2012,Junio,5.1
Oklahoma,2012,Mayo,5.1
Oklahoma,2012,Abril,5.1
Oklahoma,2012,Marzo,5.1
Oklahoma,2012,Febrero,5.1
Oklahoma,2012,Enero,5.3
Oklahoma,2013,Diciembre,5.0
Oklahoma,2013,Noviembre,5.0
Oklahoma,2013,Octubre,5.1
Oklahoma,2013,Septiembre,5.1
Oklahoma,2013,Agosto,5.1
Oklahoma,2013,Julio,5.1
Oklahoma,2013,Junio,5.1
Oklahoma,2013,Mayo,5.1
Oklahoma,2013,Abril,5.2
Oklahoma,2013,Marzo,5.2
Oklahoma,2013,Febrero,5.2
Oklahoma,2013,Enero,5.2
Oklahoma,2014,Diciembre,4.0
Oklahoma,2014,Noviembre,4.0
Oklahoma,2014,Octubre,4.1
Oklahoma,2014,Septiembre,4.1
Oklahoma,2014,Agosto,4.2
Oklahoma,2014,Julio,4.2
Oklahoma,2014,Junio,4.3
Oklahoma,2014,Mayo,4.4
Oklahoma,2014,Abril,4.5
Oklahoma,2014,Marzo,4.6
Oklahoma,2014,Febrero,4.7
Oklahoma,2014,Enero,4.9
Oklahoma,2015,Diciembre,4.4
Oklahoma,2015,Noviembre,4.4
Oklahoma,2015,Octubre,4.3
Oklahoma,2015,Septiembre,4.3
Oklahoma,2015,Agosto,4.3
Oklahoma,2015,Julio,4.4
Oklahoma,2015,Junio,4.4
Oklahoma,2015,Mayo,4.4
Oklahoma,2015,Abril,4.3
Oklahoma,2015,Marzo,4.2
Oklahoma,2015,Febrero,4.1
Oklahoma,2015,Enero,4.0
Oklahoma,2016,Diciembre,4.5
Oklahoma,2016,Noviembre,4.6
Oklahoma,2016,Octubre,4.7
Oklahoma,2016,Septiembre,4.7
Oklahoma,2016,Agosto,4.8
Oklahoma,2016,Julio,4.8
Oklahoma,2016,Junio,4.8
Oklahoma,2016,Mayo,4.7
Oklahoma,2016,Abril,4.7
Oklahoma,2016,Marzo,4.6
Oklahoma,2016,Febrero,4.5
Oklahoma,2016,Enero,4.5
Oklahoma,2017,Diciembre,3.8
Oklahoma,2017,Noviembre,3.8
Oklahoma,2017,Octubre,3.9
Oklahoma,2017,Septiembre,3.9
Oklahoma,2017,Agosto,4.0
Oklahoma,2017,Julio,4.0
Oklahoma,2017,Junio,4.0
Oklahoma,2017,Mayo,4.0
Oklahoma,2017,Abril,4.1
Oklahoma,2017,Marzo,4.2
Oklahoma,2017,Febrero,4.3
Oklahoma,2017,Enero,4.4
Oklahoma,2018,Diciembre,3.2
Oklahoma,2018,Noviembre,3.2
Oklahoma,2018,Octubre,3.1
Oklahoma,2018,Septiembre,3.1
Oklahoma,2018,Agosto,3.1
Oklahoma,2018,Julio,3.1
Oklahoma,2018,Junio,3.2
Oklahoma,2018,Mayo,3.3
Oklahoma,2018,Abril,3.4
Oklahoma,2018,Marzo,3.5
Oklahoma,2018,Febrero,3.6
Oklahoma,2018,Enero,3.7
Oklahoma,2019,Diciembre,3.1
Oklahoma,2019,Noviembre,3.1
Oklahoma,2019,Octubre,3.2
Oklahoma,2019,Septiembre,3.2
Oklahoma,2019,Agosto,3.2
Oklahoma,2019,Julio,3.1
Oklahoma,2019,Junio,3.0
Oklahoma,2019,Mayo,3.0
Oklahoma,2019,Abril,3.0
Oklahoma,2019,Marzo,3.1
Oklahoma,2019,Febrero,3.1
Oklahoma,2019,Enero,3.2
Oregón,2010,Diciembre,10.3
Oregón,2010,Noviembre,10.5
Oregón,2010,Octubre,10.6
Oregón,2010,Septiembre,10.6
Oregón,2010,Agosto,10.6
Oregón,2010,Julio,10.7
Oregón,2010,Junio,10.7
Oregón,2010,Mayo,10.8
Oregón,2010,Abril,10.9
Oregón,2010,Marzo,10.9
Oregón,2010,Febrero,10.9
Oregón,2010,Enero,10.8
Oregón,2011,Diciembre,9.2
Oregón,2011,Noviembre,9.3
Oregón,2011,Octubre,9.4
Oregón,2011,Septiembre,9.6
Oregón,2011,Agosto,9.6
Oregón,2011,Julio,9.7
Oregón,2011,Junio,9.7
Oregón,2011,Mayo,9.6
Oregón,2011,Abril,9.6
Oregón,2011,Marzo,9.7
Oregón,2011,Febrero,9.8
Oregón,2011,Enero,10.1
Oregón,2012,Diciembre,8.5
Oregón,2012,Noviembre,8.6
Oregón,2012,Octubre,8.6
Oregón,2012,Septiembre,8.7
Oregón,2012,Agosto,8.7
Oregón,2012,Julio,8.8
Oregón,2012,Junio,8.9
Oregón,2012,Mayo,8.9
Oregón,2012,Abril,8.9
Oregón,2012,Marzo,9.0
Oregón,2012,Febrero,9.0
Oregón,2012,Enero,9.1
Oregón,2013,Diciembre,7.2
Oregón,2013,Noviembre,7.2
Oregón,2013,Octubre,7.3
Oregón,2013,Septiembre,7.4
Oregón,2013,Agosto,7.6
Oregón,2013,Julio,7.7
Oregón,2013,Junio,7.8
Oregón,2013,Mayo,7.9
Oregón,2013,Abril,8.0
Oregón,2013,Marzo,8.2
Oregón,2013,Febrero,8.3
Oregón,2013,Enero,8.4
Oregón,2014,Diciembre,6.0
Oregón,2014,Noviembre,6.2
Oregón,2014,Octubre,6.3
Oregón,2014,Septiembre,6.4
Oregón,2014,Agosto,6.5
Oregón,2014,Julio,6.6
Oregón,2014,Junio,6.7
Oregón,2014,Mayo,6.8
Oregón,2014,Abril,6.9
Oregón,2014,Marzo,7.0
Oregón,2014,Febrero,7.1
Oregón,2014,Enero,7.2
Oregón,2015,Diciembre,5.0
Oregón,2015,Noviembre,5.1
Oregón,2015,Octubre,5.2
Oregón,2015,Septiembre,5.3
Oregón,2015,Agosto,5.4
Oregón,2015,Julio,5.5
Oregón,2015,Junio,5.5
Oregón,2015,Mayo,5.6
Oregón,2015,Abril,5.7
Oregón,2015,Marzo,5.7
Oregón,2015,Febrero,5.8
Oregón,2015,Enero,5.8
Oregón,2016,Diciembre,4.3
Oregón,2016,Noviembre,4.4
Oregón,2016,Octubre,4.5
Oregón,2016,Septiembre,4.7
Oregón,2016,Agosto,4.8
Oregón,2016,Julio,4.9
Oregón,2016,Junio,4.9
Oregón,2016,Mayo,4.9
Oregón,2016,Abril,4.9
Oregón,2016,Marzo,4.9
Oregón,2016,Febrero,4.9
Oregón,2016,Enero,4.9
Oregón,2017,Diciembre,4.1
Oregón,2017,Noviembre,4.1
Oregón,2017,Octubre,4.2
Oregón,2017,Septiembre,4.2
Oregón,2017,Agosto,4.1
Oregón,2017,Julio,4.1
Oregón,2017,Junio,4.0
Oregón,2017,Mayo,4.0
Oregón,2017,Abril,3.9
Oregón,2017,Marzo,3.9
Oregón,2017,Febrero,4.0
Oregón,2017,Enero,4.1
Oregón,2018,Diciembre,4.2
Oregón,2018,Noviembre,4.2
Oregón,2018,Octubre,4.2
Oregón,2018,Septiembre,4.1
Oregón,2018,Agosto,4.0
Oregón,2018,Julio,3.9
Oregón,2018,Junio,3.9
Oregón,2018,Mayo,3.9
Oregón,2018,Abril,3.9
Oregón,2018,Marzo,4.0
Oregón,2018,Febrero,4.0
Oregón,2018,Enero,4.1
Oregón,2019,Diciembre,3.4
Oregón,2019,Noviembre,3.4
Oregón,2019,Octubre,3.5
Oregón,2019,Septiembre,3.6
Oregón,2019,Agosto,3.7
Oregón,2019,Julio,3.7
Oregón,2019,Junio,3.7
Oregón,2019,Mayo,3.8
Oregón,2019,Abril,3.8
Oregón,2019,Marzo,3.9
Oregón,2019,Febrero,4.0
Oregón,2019,Enero,4.2
Pensilvania,2010,Diciembre,7.9
Pensilvania,2010,Noviembre,7.9
Pensilvania,2010,Octubre,8.0
Pensilvania,2010,Septiembre,8.0
Pensilvania,2010,Agosto,8.0
Pensilvania,2010,Julio,8.0
Pensilvania,2010,Junio,8.1
Pensilvania,2010,Mayo,8.3
Pensilvania,2010,Abril,8.4
Pensilvania,2010,Marzo,8.5
Pensilvania,2010,Febrero,8.5
Pensilvania,2010,Enero,8.4
Pensilvania,2011,Diciembre,7.6
Pensilvania,2011,Noviembre,7.7
Pensilvania,2011,Octubre,7.8
Pensilvania,2011,Septiembre,7.9
Pensilvania,2011,Agosto,7.9
Pensilvania,2011,Julio,7.8
Pensilvania,2011,Junio,7.8
Pensilvania,2011,Mayo,7.7
Pensilvania,2011,Abril,7.6
Pensilvania,2011,Marzo,7.6
Pensilvania,2011,Febrero,7.7
Pensilvania,2011,Enero,7.8
Pensilvania,2012,Diciembre,7.7
Pensilvania,2012,Noviembre,7.7
Pensilvania,2012,Octubre,7.7
Pensilvania,2012,Septiembre,7.7
Pensilvania,2012,Agosto,7.8
Pensilvania,2012,Julio,7.8
Pensilvania,2012,Junio,7.7
Pensilvania,2012,Mayo,7.7
Pensilvania,2012,Abril,7.6
Pensilvania,2012,Marzo,7.5
Pensilvania,2012,Febrero,7.5
Pensilvania,2012,Enero,7.5
Pensilvania,2013,Diciembre,6.6
Pensilvania,2013,Noviembre,6.7
Pensilvania,2013,Octubre,6.8
Pensilvania,2013,Septiembre,6.9
Pensilvania,2013,Agosto,7.0
Pensilvania,2013,Julio,7.1
Pensilvania,2013,Junio,7.1
Pensilvania,2013,Mayo,7.2
Pensilvania,2013,Abril,7.3
Pensilvania,2013,Marzo,7.4
Pensilvania,2013,Febrero,7.5
Pensilvania,2013,Enero,7.6
Pensilvania,2014,Diciembre,5.5
Pensilvania,2014,Noviembre,5.5
Pensilvania,2014,Octubre,5.6
Pensilvania,2014,Septiembre,5.6
Pensilvania,2014,Agosto,5.7
Pensilvania,2014,Julio,5.8
Pensilvania,2014,Junio,6.0
Pensilvania,2014,Mayo,6.1
Pensilvania,2014,Abril,6.2
Pensilvania,2014,Marzo,6.3
Pensilvania,2014,Febrero,6.4
Pensilvania,2014,Enero,6.5
Pensilvania,2015,Diciembre,5.3
Pensilvania,2015,Noviembre,5.2
Pensilvania,2015,Octubre,5.3
Pensilvania,2015,Septiembre,5.3
Pensilvania,2015,Agosto,5.3
Pensilvania,2015,Julio,5.4
Pensilvania,2015,Junio,5.4
Pensilvania,2015,Mayo,5.5
Pensilvania,2015,Abril,5.5
Pensilvania,2015,Marzo,5.5
Pensilvania,2015,Febrero,5.5
Pensilvania,2015,Enero,5.5
Pensilvania,2016,Diciembre,5.2
Pensilvania,2016,Noviembre,5.3
Pensilvania,2016,Octubre,5.3
Pensilvania,2016,Septiembre,5.4
Pensilvania,2016,Agosto,5.4
Pensilvania,2016,Julio,5.4
Pensilvania,2016,Junio,5.4
Pensilvania,2016,Mayo,5.4
Pensilvania,2016,Abril,5.4
Pensilvania,2016,Marzo,5.3
Pensilvania,2016,Febrero,5.3
Pensilvania,2016,Enero,5.3
Pensilvania,2017,Diciembre,4.9
Pensilvania,2017,Noviembre,4.9
Pensilvania,2017,Octubre,4.9
Pensilvania,2017,Septiembre,4.9
Pensilvania,2017,Agosto,4.9
Pensilvania,2017,Julio,4.9
Pensilvania,2017,Junio,4.9
Pensilvania,2017,Mayo,5.0
Pensilvania,2017,Abril,5.0
Pensilvania,2017,Marzo,5.1
Pensilvania,2017,Febrero,5.1
Pensilvania,2017,Enero,5.2
Pensilvania,2018,Diciembre,4.4
Pensilvania,2018,Noviembre,4.4
Pensilvania,2018,Octubre,4.3
Pensilvania,2018,Septiembre,4.3
Pensilvania,2018,Agosto,4.3
Pensilvania,2018,Julio,4.3
Pensilvania,2018,Junio,4.4
Pensilvania,2018,Mayo,4.4
Pensilvania,2018,Abril,4.5
Pensilvania,2018,Marzo,4.6
Pensilvania,2018,Febrero,4.7
Pensilvania,2018,Enero,4.8
Pensilvania,2019,Diciembre,4.7
Pensilvania,2019,Noviembre,4.6
Pensilvania,2019,Octubre,4.6
Pensilvania,2019,Septiembre,4.5
Pensilvania,2019,Agosto,4.5
Pensilvania,2019,Julio,4.4
Pensilvania,2019,Junio,4.3
Pensilvania,2019,Mayo,4.3
Pensilvania,2019,Abril,4.4
Pensilvania,2019,Marzo,4.4
Pensilvania,2019,Febrero,4.4
Pensilvania,2019,Enero,4.4
Rhode-island,2010,Diciembre,11.4
Rhode-island,2010,Noviembre,11.5
Rhode-island,2010,Octubre,11.5
Rhode-island,2010,Septiembre,11.5
Rhode-island,2010,Agosto,11.5
Rhode-island,2010,Julio,11.5
Rhode-island,2010,Junio,11.6
Rhode-island,2010,Mayo,11.7
Rhode-island,2010,Abril,11.8
Rhode-island,2010,Marzo,11.8
Rhode-island,2010,Febrero,11.9
Rhode-island,2010,Enero,11.8
Rhode-island,2011,Diciembre,10.9
Rhode-island,2011,Noviembre,11.0
Rhode-island,2011,Octubre,11.0
Rhode-island,2011,Septiembre,11.0
Rhode-island,2011,Agosto,11.0
Rhode-island,2011,Julio,11.0
Rhode-island,2011,Junio,11.0
Rhode-island,2011,Mayo,11.0
Rhode-island,2011,Abril,11.0
Rhode-island,2011,Marzo,11.0
Rhode-island,2011,Febrero,11.1
Rhode-island,2011,Enero,11.2
Rhode-island,2012,Diciembre,9.6
Rhode-island,2012,Noviembre,9.7
Rhode-island,2012,Octubre,9.8
Rhode-island,2012,Septiembre,10.0
Rhode-island,2012,Agosto,10.1
Rhode-island,2012,Julio,10.3
Rhode-island,2012,Junio,10.4
Rhode-island,2012,Mayo,10.4
Rhode-island,2012,Abril,10.5
Rhode-island,2012,Marzo,10.5
Rhode-island,2012,Febrero,10.6
Rhode-island,2012,Enero,10.7
Rhode-island,2013,Diciembre,9.1
Rhode-island,2013,Noviembre,9.3
Rhode-island,2013,Octubre,9.4
Rhode-island,2013,Septiembre,9.5
Rhode-island,2013,Agosto,9.6
Rhode-island,2013,Julio,9.6
Rhode-island,2013,Junio,9.6
Rhode-island,2013,Mayo,9.5
Rhode-island,2013,Abril,9.5
Rhode-island,2013,Marzo,9.5
Rhode-island,2013,Febrero,9.5
Rhode-island,2013,Enero,9.6
Rhode-island,2014,Diciembre,6.7
Rhode-island,2014,Noviembre,6.9
Rhode-island,2014,Octubre,7.1
Rhode-island,2014,Septiembre,7.3
Rhode-island,2014,Agosto,7.4
Rhode-island,2014,Julio,7.6
Rhode-island,2014,Junio,7.8
Rhode-island,2014,Mayo,8.0
Rhode-island,2014,Abril,8.3
Rhode-island,2014,Marzo,8.5
Rhode-island,2014,Febrero,8.7
Rhode-island,2014,Enero,8.9
Rhode-island,2015,Diciembre,5.6
Rhode-island,2015,Noviembre,5.6
Rhode-island,2015,Octubre,5.7
Rhode-island,2015,Septiembre,5.7
Rhode-island,2015,Agosto,5.8
Rhode-island,2015,Julio,5.9
Rhode-island,2015,Junio,6.0
Rhode-island,2015,Mayo,6.2
Rhode-island,2015,Abril,6.3
Rhode-island,2015,Marzo,6.4
Rhode-island,2015,Febrero,6.5
Rhode-island,2015,Enero,6.6
Rhode-island,2016,Diciembre,4.8
Rhode-island,2016,Noviembre,4.9
Rhode-island,2016,Octubre,5.0
Rhode-island,2016,Septiembre,5.1
Rhode-island,2016,Agosto,5.2
Rhode-island,2016,Julio,5.3
Rhode-island,2016,Junio,5.3
Rhode-island,2016,Mayo,5.4
Rhode-island,2016,Abril,5.4
Rhode-island,2016,Marzo,5.4
Rhode-island,2016,Febrero,5.5
Rhode-island,2016,Enero,5.6
Rhode-island,2017,Diciembre,4.5
Rhode-island,2017,Noviembre,4.6
Rhode-island,2017,Octubre,4.6
Rhode-island,2017,Septiembre,4.6
Rhode-island,2017,Agosto,4.5
Rhode-island,2017,Julio,4.5
Rhode-island,2017,Junio,4.4
Rhode-island,2017,Mayo,4.4
Rhode-island,2017,Abril,4.4
Rhode-island,2017,Marzo,4.5
Rhode-island,2017,Febrero,4.5
Rhode-island,2017,Enero,4.6
Rhode-island,2018,Diciembre,3.9
Rhode-island,2018,Noviembre,4.0
Rhode-island,2018,Octubre,4.0
Rhode-island,2018,Septiembre,4.0
Rhode-island,2018,Agosto,4.0
Rhode-island,2018,Julio,3.9
Rhode-island,2018,Junio,4.0
Rhode-island,2018,Mayo,4.0
Rhode-island,2018,Abril,4.1
Rhode-island,2018,Marzo,4.2
Rhode-island,2018,Febrero,4.3
Rhode-island,2018,Enero,4.5
Rhode-island,2019,Diciembre,3.6
Rhode-island,2019,Noviembre,3.5
Rhode-island,2019,Octubre,3.6
Rhode-island,2019,Septiembre,3.6
Rhode-island,2019,Agosto,3.6
Rhode-island,2019,Julio,3.6
Rhode-island,2019,Junio,3.5
Rhode-island,2019,Mayo,3.4
Rhode-island,2019,Abril,3.4
Rhode-island,2019,Marzo,3.5
Rhode-island,2019,Febrero,3.6
Rhode-island,2019,Enero,3.8
Carolina-del-sur,2010,Diciembre,10.9
Carolina-del-sur,2010,Noviembre,10.9
Carolina-del-sur,2010,Octubre,11.0
Carolina-del-sur,2010,Septiembre,11.1
Carolina-del-sur,2010,Agosto,11.1
Carolina-del-sur,2010,Julio,11.1
Carolina-del-sur,2010,Junio,11.2
